trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
940,False,"{'a': 0.005, 'e': 0.009095277101695816}",30,13,31.610934163673512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.005, 'e': 0.009049914217902789}",30,22,13.940416813761056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.005, 'e': 0.00900477758243656}",30,0,36.9626125493562,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
943,False,"{'a': 0.005, 'e': 0.00895986606687889}",30,6,37.661779505727914,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.005, 'e': 0.008915178548439553}",30,9,35.53097420881624,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.005, 'e': 0.008870713909928251}",20,0,25.210619443337986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.005, 'e': 0.008826471039726723}",20,0,26.288150753942595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
947,False,"{'a': 0.005, 'e': 0.0087824488317609}",20,4,24.11707868199006,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.005, 'e': 0.00873864618547329}",30,13,33.29064898528398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.005, 'e': 0.008695062005795456}",25,15,19.316507384334784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.005, 'e': 0.008651695203120634}",25,12,26.64936841186183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.005, 'e': 0.0086085446932765}",25,18,13.088027479023332,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.005, 'e': 0.00856560939749806}",20,8,17.46987484677008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.005, 'e': 0.008522888242400684}",25,5,33.68143984391661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.005, 'e': 0.00848038015995326}",25,0,37.43677082775583,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.005, 'e': 0.00843808408745153}",30,8,39.159462555825044,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.005, 'e': 0.00839599896749147}",30,18,23.824353430150783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.005, 'e': 0.00835412374794289}",20,0,21.272227163205336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
958,False,"{'a': 0.005, 'e': 0.008312457381923119}",25,18,13.257090741992622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.005, 'e': 0.008270998827770836}",20,12,15.14568146209255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.005, 'e': 0.00822974704902003}",30,0,48.066047142298586,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.005, 'e': 0.008188701014374083}",25,7,30.705833419138017,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.005, 'e': 0.008147859697679982}",20,3,25.07921421098513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.005, 'e': 0.008107222077902699}",20,0,25.113562144973166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
964,False,"{'a': 0.005, 'e': 0.008066787139099614}",20,13,14.877319631773261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.005, 'e': 0.008026553870395154}",20,0,30.866756294524404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
966,False,"{'a': 0.005, 'e': 0.007986521265955502}",20,11,13.817728561247437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.005, 'e': 0.007946688324963464}",20,2,26.44231399013028,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.005, 'e': 0.007907054051593441}",35,8,42.30264519742847,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.005, 'e': 0.007867617454986535}",30,7,34.94588821140979,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.005, 'e': 0.007828377549225767}",25,20,8.045180030099047,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.005, 'e': 0.007789333353311466}",20,0,26.633159133820712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
972,False,"{'a': 0.005, 'e': 0.007750483891136692}",25,16,15.576301607023385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.005, 'e': 0.0077118281914628686}",25,8,23.400425683045224,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.005, 'e': 0.007673365287895489}",30,5,37.380007465627564,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.005, 'e': 0.007635094218859962}",35,21,24.994362453921955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.005, 'e': 0.007597014027577568}",30,13,6.977089815520355,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
977,False,"{'a': 0.005, 'e': 0.007559123762041541}",30,14,22.434911097923816,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.005, 'e': 0.00752142247499327}",20,6,23.88391169026832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.005, 'e': 0.007483909223898608}",20,12,12.945705836260995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.005, 'e': 0.007446583070924338}",20,2,26.689679606591373,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.005, 'e': 0.007409443082914684}",20,13,14.275169668546088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.005, 'e': 0.007372488331368012}",25,14,22.211940968658308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.005, 'e': 0.007335717892413608}",20,4,21.5343516304579,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.005, 'e': 0.007299130846788583}",20,10,15.57867359058704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.005, 'e': 0.0072627262798148915}",20,15,-2.163827207167081,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.005, 'e': 0.0072265032813764625}",20,0,30.511913737579263,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
987,False,"{'a': 0.005, 'e': 0.007190460945896442}",25,13,18.612273075399152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.005, 'e': 0.007154598372314579}",20,10,-1.499787560524279,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
989,False,"{'a': 0.005, 'e': 0.00711891466406466}",30,13,27.47177428956749,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.005, 'e': 0.0070834089290521185}",25,2,30.600632616242958,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.005, 'e': 0.007048080279631732}",25,0,38.647543791926665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
992,False,"{'a': 0.005, 'e': 0.007012927832585425}",25,11,24.937499517731588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.005, 'e': 0.0069779507091001875}",25,17,11.327273939137902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.005, 'e': 0.0069431480347461145}",25,9,25.63939600507796,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.005, 'e': 0.006908518939454525}",20,4,27.77885024718092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.005, 'e': 0.006874062557496248}",25,10,23.234365635372832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.005, 'e': 0.006839778027459933}",25,14,20.24889339329235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.005, 'e': 0.006805664492230543}",30,16,8.079969995797313,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.005, 'e': 0.006771721098967921}",20,16,10.101105209798764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.005, 'e': 0.006737946999085467}",25,0,34.792290489611524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.005, 'e': 0.006704341348228926}",25,12,18.940894245906154,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.005, 'e': 0.006670903306255274}",20,7,18.879954087120275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.005, 'e': 0.0066376320372117225}",20,9,19.796903795908616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.005, 'e': 0.006604526709314805}",25,0,36.1901275517187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1005,False,"{'a': 0.005, 'e': 0.006571586494929613}",20,10,19.074701917533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.005, 'e': 0.006538810570549064}",20,6,27.613760303046384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.005, 'e': 0.006506198116773342}",25,12,22.387995552030354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.005, 'e': 0.006473748318289405}",30,23,11.363358423546934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.005, 'e': 0.006441460363850599}",30,14,31.16553433867709,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.005, 'e': 0.006409333446256383}",20,15,9.670358744160511,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.005, 'e': 0.0063773667623321425}",20,11,15.395808350217163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.005, 'e': 0.00634555951290911}",30,22,15.570867295861007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.005, 'e': 0.006313910902804404}",25,8,24.789799741456342,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.005, 'e': 0.006282420140801118}",20,10,19.852796535256015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.005, 'e': 0.006251086439628561}",30,14,24.231914234030846,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.005, 'e': 0.006219909015942573}",25,14,15.943759923039845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.005, 'e': 0.006188887090305937}",20,14,13.15536974601346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.005, 'e': 0.006158019887168897}",25,12,23.38778748278036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.005, 'e': 0.006127306634849766}",20,14,10.00070239677687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.005, 'e': 0.006096746565515633}",30,16,28.446035917690995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.005, 'e': 0.0060663389151631815}",25,13,24.531372301929405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.005, 'e': 0.006036082923599565}",25,2,30.564649765321455,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.005, 'e': 0.0060059778344234175}",30,7,42.96992924263605,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.005, 'e': 0.005976022895005943}",20,11,18.501915480387574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.005, 'e': 0.005946217356472094}",35,21,25.0474331589579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.005, 'e': 0.005916560473681857}",25,13,17.77905987522985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.005, 'e': 0.0058870515052116155}",25,17,11.988924159260394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.005, 'e': 0.0058576897133356225}",25,19,9.854559134397876,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.005, 'e': 0.005828474364007546}",25,1,44.27701841372391,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.005, 'e': 0.005799404726842141}",30,12,32.68005608590969,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.005, 'e': 0.0057704800750969605}",25,10,26.2590464658381,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.005, 'e': 0.005741699685654202}",20,15,8.5454442747249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.005, 'e': 0.0057130628390026335}",25,8,29.985360219984027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.005, 'e': 0.005684568819219595}",25,7,36.5814429806991,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.005, 'e': 0.005656216913953108}",20,3,31.16167838113688,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.005, 'e': 0.005628006414404065}",30,13,31.05508001935745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.005, 'e': 0.005599936615308504}",20,0,30.665785893180598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.005, 'e': 0.005572006814919993}",20,13,15.096409416556604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.005, 'e': 0.005544216314992064}",20,6,25.299117346181323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.005, 'e': 0.0055165644207607716}",30,19,24.32747380841638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.005, 'e': 0.0054890504409273195}",20,12,12.94376742448961,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.005, 'e': 0.005461673687640779}",30,18,19.101118226889536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.005, 'e': 0.005434433476480891}",20,5,5.035267049261999,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1044,False,"{'a': 0.005, 'e': 0.00540732912644096}",25,18,11.171793028109235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.005, 'e': 0.005380359959910816}",20,0,35.10196113090474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1046,False,"{'a': 0.005, 'e': 0.005353525302659903}",20,9,19.061886661703937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.005, 'e': 0.005326824483820385}",20,12,18.073822561043134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.005, 'e': 0.005300256835870402}",25,15,15.517384135633735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.005, 'e': 0.005273821694617371}",30,13,27.487181629289868,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.005, 'e': 0.005247518399181385}",20,11,17.24902469810532,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.005, 'e': 0.005221346291978685}",30,4,39.75583109365513,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.005, 'e': 0.005195304718705231}",25,19,11.711587224468675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.005, 'e': 0.0051693930283203335}",20,0,32.62577742685025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.005, 'e': 0.005143610573030379}",30,8,35.16355237412044,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.005, 'e': 0.005117956708272651}",25,16,17.240655035384073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.005, 'e': 0.00509243079269919}",20,7,22.914352273710733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.005, 'e': 0.005067032188160779}",20,12,11.221735084519155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.005, 'e': 0.005041760259690979}",20,6,23.748494115512926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.005, 'e': 0.005016614375490263}",25,12,22.804791738645484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.005, 'e': 0.004991593906910217}",20,9,22.585436750092562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.005, 'e': 0.004966698228437823}",25,1,37.67634762191113,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.005, 'e': 0.004941926717679818}",30,15,26.160496112872586,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.005, 'e': 0.004917278755347151}",30,17,22.276378619504214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.005, 'e': 0.004892753725239476}",20,13,11.989328856288939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.005, 'e': 0.004868351014229763}",25,15,14.00938492581703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.005, 'e': 0.004844070012248967}",25,14,21.830101101205212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.005, 'e': 0.004819910112270772}",20,2,26.6779183567245,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.005, 'e': 0.004795870710296421}",20,12,14.238417941731846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.005, 'e': 0.0047719512053396125}",20,14,10.873636521546667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.005, 'e': 0.004748150999411473}",20,10,18.50871197790761,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.005, 'e': 0.004724469497505623}",25,12,25.188460888014113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.005, 'e': 0.004700906107583276}",25,15,19.066472959060974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.005, 'e': 0.004677460240558458}",30,11,25.75742419502552,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.005, 'e': 0.004654131310283272}",30,16,26.723513634402416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.005, 'e': 0.004630918733533246}",20,9,19.53530504474186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.005, 'e': 0.004607821929992752}",25,5,29.13166983203567,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.005, 'e': 0.004584840322240499}",30,18,26.957496919274814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.005, 'e': 0.004561973335735096}",30,12,30.128039889775927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.005, 'e': 0.004539220398800685}",25,12,25.01528866830245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.005, 'e': 0.004516580942612667}",30,15,21.691715991750705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.005, 'e': 0.004494054401183452}",20,8,22.70694033389399,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.005, 'e': 0.004471640211348332}",20,14,12.895889633140596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.005, 'e': 0.004449337812751394}",20,1,27.37525069178013,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.005, 'e': 0.004427146647831511}",25,0,31.95633425105842,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1085,False,"{'a': 0.005, 'e': 0.004405066161808406}",20,15,9.355870835106046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.005, 'e': 0.004383095802668776}",20,9,20.42931525693848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.005, 'e': 0.004361235021152495}",25,17,15.184865128613712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.005, 'e': 0.004339483270738895}",25,6,25.72183344546376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.005, 'e': 0.004317840007633078}",20,16,6.859355697359016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.005, 'e': 0.00429630469075234}",30,17,21.00339776590125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.005, 'e': 0.004274876781712636}",20,16,8.035062081330594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.005, 'e': 0.004253555744815125}",25,14,15.846622333855935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.005, 'e': 0.004232341047032775}",25,5,29.14453398107571,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.005, 'e': 0.004211232157997035}",30,10,33.26142777596075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.005, 'e': 0.004190228549984576}",20,8,25.73682472239607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.005, 'e': 0.0041693296979041115}",25,2,35.3878516208919,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.005, 'e': 0.004148535079283248}",30,13,24.531506456731243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.005, 'e': 0.004127844174255436}",20,0,29.97920024780254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.005, 'e': 0.004107256465546973}",25,5,30.831092705623156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.005, 'e': 0.004086771438464067}",25,11,25.19570606536569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.005, 'e': 0.004066388580879976}",20,6,22.11094065433172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.005, 'e': 0.004046107383222199}",30,21,18.033747722847448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.005, 'e': 0.004025927338459737}",30,8,34.91026355129838,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.005, 'e': 0.004005847942090417}",25,8,28.84335477764059,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.005, 'e': 0.0039858686921282905}",20,9,18.07535010408227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.005, 'e': 0.003965989089091065}",20,6,23.09486385726662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.005, 'e': 0.0039462086359876285}",20,11,17.28572288631307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.005, 'e': 0.003926526838305624}",25,8,26.782767208201232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.005, 'e': 0.003906943203999084}",25,4,36.31042762755603,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.005, 'e': 0.0038874572434761303}",25,0,36.296177262157734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1111,False,"{'a': 0.005, 'e': 0.0038680684695867355}",20,3,26.606679369101037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.005, 'e': 0.0038487763976105395}",30,14,25.94919422686106,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.005, 'e': 0.003829580545244744}",20,0,34.708730752630835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.005, 'e': 0.003810480432592037}",20,15,9.128837590617959,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.005, 'e': 0.003791475582148608}",20,0,29.94794948711227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1116,False,"{'a': 0.005, 'e': 0.0037725655187922052}",25,15,19.384323431612934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.005, 'e': 0.0037537497697702604}",20,8,23.135793430655415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.005, 'e': 0.0037350278646880674}",20,2,24.19461783757522,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.005, 'e': 0.0037163993354970247}",30,19,17.32566301601931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.005, 'e': 0.003697863716482929}",25,10,24.657213971286975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.005, 'e': 0.0036794205442543457}",20,0,29.046737275493026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.005, 'e': 0.0036610693577310053}",25,0,38.0747747402951,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.005, 'e': 0.003642809698132289}",25,4,34.71493286784825,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
